ID;LineNr;CCB_Category;Blank1;AccountingCode;Source_account;Eight_digit_Number;Account_name;Level_3_Account_Code_COA_natural_account_code;Level_3_Account_Name;Account_change_status;PBC_No;blank;Amount_In_Management_Statement
5950;08;发放贷款和垫款 Granting loans and advances;NULL;NULL;13075;13075307;信用证项下汇票贴现 Outward bills acc Disc loan under L/C;121030;信用证项下汇票贴现 Outward bills acceptance discounted loan under L/C-;NULL;NULL;NULL;0
5951;08;发放贷款和垫款 Granting loans and advances;NULL;NULL;13075;13075308;信用证项下汇票贴现 Outward bills acc Disc loan under L/C;121088;单位客户信用证项下承兑汇票贴现 Outward bills acceptance discounted loan under L/C- Company;NULL;NULL;NULL;0
5952;08;发放贷款和垫款 Granting loans and advances;NULL;NULL;13192;13192314;其他出口贸易融资贷款折价 Discount on other export trade finance loan;121089;单位客户其他出口贸易融资贷款折价 Discount- Other export trade finance loan- Company;1111新增 Added;NULL;NULL;0
5953;08;发放贷款和垫款 Granting loans and advances;NULL;NULL;13087;13087362;自承兑贴现融资 Own acceptance discounted loan;121090;单位客户自承兑贴现融资 Own acceptance discounted loan- Company;NULL;NULL;NULL;0
5954;08;发放贷款和垫款 Granting loans and advances;NULL;NULL;13103;13103308;信用证项下汇票贴现折溢价 Premium/Dis- Outward bills discounted loan under letter of credit;121091;单位客户信用证项下承兑汇票贴现折溢价 Premium/Discount- Outward bills acceptance discounted loan under L/C- Company;NULL;NULL;NULL;0
5955;08;发放贷款和垫款 Granting loans and advances;NULL;NULL;13103;13103307;信用证项下汇票贴现折溢价 Prem/Disc - Outward bills Disc loan under L/C;121092;单位客户信用证项下汇票贴现折溢价 Premium/Discount- Outward bills discounted loan under L/C- Company;1512新增 Added;NULL;NULL;0
5956;08;发放贷款和垫款 Granting loans and advances;NULL;NULL;13104;13104362;自承兑贴现融资折溢价 Premium/Discount- Own acceptance discounted loan;121093;单位客户自承兑贴现融资折溢价 Premium/Discount- Own acceptance discounted loan- Company;NULL;NULL;NULL;0
5957;08;发放贷款和垫款 Granting loans and advances;NULL;NULL;13111;13111304;出口押汇款项贴现折溢价 Premium/(discount)- Export L/C bill advance ;121094;单位客户出口押汇款项贴现折溢价 Premium/Discount- Export L/C bill discounted advance- Company;131030新增 Added;NULL;NULL;0
5958;08;发放贷款和垫款 Granting loans and advances;NULL;NULL;15009;15009324;境内系统内海外代付-出口项下 Export Refinancing-inter-branch-in china;121101;出口项下境内系统内海外代付 Refinancing- Inter branch in China for export;1512新增 Added;NULL;NULL;0
5959;08;发放贷款和垫款 Granting loans and advances;NULL;NULL;15019;15019324;海外系统内海外代付-出口项下 Export Refinancing-inter-branch-oversea;121102;出口项下海外系统内海外代付 Refinancing- Inter branch overseas for export;1512新增 Added;NULL;NULL;0
5960;08;发放贷款和垫款 Granting loans and advances;NULL;NULL;15033;15033302;境内系统内保证项下信用证议付贷款 Export letter of credit negotiation under letter of guarantee- Interbranch in China Export letter of credit negotiation under letter of guarantee- Interbranch in China;121103;境内系统内保证项下信用证议付贷款 Export letter of credit negotiation under letter of guarantee- Interbranch in China Export letter of credit negotiation under letter of guarantee- Interbranch in China;1112新增 Added;NULL;NULL;0
5961;08;发放贷款和垫款 Granting loans and advances;NULL;NULL;15051;15051365;境内系统内出口信用证项下承兑应计贷款 Outward bills acceptance accrual loan under L/C- Interbranch in China;121106;境内系统内出口信用证项下承兑应计贷款 Outward bills acceptance accrual loan under L/C- Interbranch in China;1112新增 Added;NULL;NULL;0
5962;08;发放贷款和垫款 Granting loans and advances;NULL;NULL;15081;15081368;境内系统内出口应收账款融资性风险参与 Export accounts receivable financing risk participation interbranch in china;121107;境内系统内出口应收账款风险参与融资 Export Accounts Receivable Financing Risk Participation- Inter branch in China;20130523新增 Added ;NULL;NULL;31145636,81
5963;08;发放贷款和垫款 Granting loans and advances;NULL;NULL;15045;15045306;境内系统内出口议付款项 Outward bills purchased/negotiation under letter of credit interbranch in China;121108;境内系统内出口议付 Outward bills purchased/negotiation under L/C- Inter branch in China;1112新增 Added;NULL;NULL;0
5964;08;发放贷款和垫款 Granting loans and advances;NULL;NULL;15057;15057323;境内系统内委托付款 Intrusted payment- Interbranch in China;121109;境内系统内委托付款 Intrusted payment- Interbranch in China;1112新增 Added;NULL;NULL;23981466,92
5965;08;发放贷款和垫款 Granting loans and advances;NULL;NULL;15009;15009168;境内系统内海外代付 Refinancing- Inter-branch in china;121113;境内系统内海外代付 Refinancing- Inter-branch in china;NULL;NULL;NULL;341243380,33
5966;08;发放贷款和垫款 Granting loans and advances;NULL;NULL;15039;15039305;境内系统内福费廷 Forfaiting- Interbranch in China;121115;境内系统内福费廷 Forfaiting- Interbranch in China;1112新增 Added;NULL;NULL;98990008,79
5967;08;发放贷款和垫款 Granting loans and advances;NULL;NULL;NULL;15045305;离岸境内系统内福费廷 Forfaiting- Interbranch in China (offshore);121116;离岸境内系统内福费廷 Forfaiting- Interbranch in China (offshore);1512新增 Added;NULL;NULL;0
5968;08;发放贷款和垫款 Granting loans and advances;NULL;NULL;15034;15034302;海外系统内保证项下信用证议付贷款 Export letter of credit negotiation under letter of guarantee- Interbranch overseas;121117;海外系统内保证项下信用证议付贷款 Export letter of credit negotiation under letter of guarantee- Interbranch overseas;1112新增 Added;NULL;NULL;0
5969;08;发放贷款和垫款 Granting loans and advances;NULL;NULL;15024;15024312;海外系统内贸易融资折溢价 Premium/Dis-Outward bills acc dis(L/C)–Interbr overseas;121120;海外系统内信用证项下承兑汇票折溢价 Premium/Discount- Outward bills acceptance loan under L/C- Inter branch overseas;NULL;NULL;NULL;0
5970;08;发放贷款和垫款 Granting loans and advances;NULL;NULL;15054;15054365;海外系统内出口信用证项下承兑应计贷款 Outward bills acceptance accrual loan under L/C- Interbranch overseas;121121;海外系统内出口信用证项下承兑应计贷款 Outward bills acceptance accrual loan under L/C- Interbranch overseas;1112新增 Added;NULL;NULL;0
5971;08;发放贷款和垫款 Granting loans and advances;NULL;NULL;15048;15048306;海外系统内出口议付款项 Outward bills purchased/negotiation under letter of credit interbranch overseas;121122;海外系统内出口议付 Outward bills purchased/negotiation under L/C- Inter branch overseas;1112新增 Added;NULL;NULL;0
5972;08;发放贷款和垫款 Granting loans and advances;NULL;NULL;15019;15019168;海外系统内海外代付 Refinancing- Inter-branch- Overseas;121125;海外系统内海外代付 Refinancing- Inter-branch- Overseas;NULL;NULL;NULL;0
5973;08;发放贷款和垫款 Granting loans and advances;NULL;NULL;15042;15042305;海外系统内福费廷 Forfaiting- Interbranch overseas;121127;海外系统内福费廷 Forfaiting- Interbranch overseas;1112新增 Added;NULL;NULL;0
5974;08;发放贷款和垫款 Granting loans and advances;NULL;NULL;15087;15087368;离岸境内系统内出口应收账款融资性风险参与 Export accounts receivable financing risk participation interbranch in china(offshore);121128;离岸境内系统内出口应收账款风险参与融资 Export Accounts Receivable Financing Risk Participation Inter branch in China (off shore);20130523新增 Added ;NULL;NULL;0
5975;08;发放贷款和垫款 Granting loans and advances;NULL;NULL;15084;15084323;离岸境内系统内委托付款 Intrusted payment- Interbranch in China (offshore);121129;离岸境内系统内委托付款 Intrusted payment- Interbranch in China (offshore);20130523新增 Added ;NULL;NULL;0
5976;08;发放贷款和垫款 Granting loans and advances;NULL;NULL;15096;15096369;境内系统内贸易融资资产风险参与 Outward dis financing risk participation interbranch in china;121130;境内系统内贸易融资资产风险参与 Outward dis financing risk participation interbranch in china;20150630新增 Added;NULL;NULL;0
5977;08;发放贷款和垫款 Granting loans and advances;NULL;NULL;15099;15099369;离岸境内系统内贸易融资资产风险参与 Off-shore Outward dis financing risk participation interbranch in china;121131;离岸境内系统内贸易融资资产风险参与 Off-shore Outward dis financing risk participation interbranch in china;20150630新增 Added;NULL;NULL;0
5978;08;发放贷款和垫款 Granting loans and advances;NULL;NULL;15073;15073367;境内系统内信用证下换币无追索权贴现 Outward bills acc disc (L/C ZFB) interbranch in China;121132;境内系统内信用证下换币无追索权贴现 Outward bills acc disc (L/C ZFB) interbranch in China;20130523新增 Added ;NULL;NULL;0
5979;NULL;NULL;NULL;NULL;15008;15008312;境内系统内承兑汇票贴现 Outward bills acc dis(L/C)–Interbr in China ;121133;境内系统内信用证项下承兑汇票贴现 Outward bills acceptance discounted loan under L/C- Inter branch in China;1512新增 Added;NULL;NULL;0
5980;08;发放贷款和垫款 Granting loans and advances;NULL;NULL;15008;15008311;境内系统内贸易融资 Outward dis inter–br acc interbranch-in China              ;121134;境内系统内承兑贴现 Acceptance discounted loan- Inter branch in China;NULL;NULL;NULL;0
5981;08;发放贷款和垫款 Granting loans and advances;NULL;NULL;15061;15061325;境内系统内票据保付贴现 Outward discount against avalisation by mainland interbranch;121135;境内系统内票据保付贴现 Outward discount against avalisation by mainland interbranch;120905新增 Added;NULL;NULL;0
5982;08;发放贷款和垫款 Granting loans and advances;NULL;NULL;15070;15070366;境内系统内远期信用证买方付息贴现 Usance Import L/C Discount Int AC LC applicant- Interbranch in China;121136;境内系统内远期信用证买方付息贴现 Usance Import L/C Discount Int AC LC applicant- Interbranch in China;20130523新增 Added ;NULL;NULL;735953761,48
5983;08;发放贷款和垫款 Granting loans and advances;NULL;NULL;15077;15077367;海外系统内信用证下换币无追索权贴现 Outward bills acc disc (L/C ZFB) interbranch overseas;121137;海外系统内信用证下换币无追索权贴现 Outward bills acc disc (L/C ZFB) interbranch overseas;20130523新增 Added ;NULL;NULL;0
5984;08;发放贷款和垫款 Granting loans and advances;NULL;NULL;15018;15018312;海外系统内承兑汇票贴现 Outward bills acc dis(L/C)–interbranch oversea ;121138;海外系统内信用证项下承兑汇票贴现 Outward bills acceptance discounted loan under L/C- Inter branch overseas;1512新增 Added;NULL;NULL;0
5985;08;发放贷款和垫款 Granting loans and advances;NULL;NULL;15018;15018311;海外系统内贸易融资 Outward dis inter–br acc interbranch-Overseas;121139;海外系统内承兑贴现 Acceptance discounted loan- Inter branch overseas;NULL;NULL;NULL;0
5986;08;发放贷款和垫款 Granting loans and advances;NULL;NULL;15064;15064325;海外系统内票据保付贴现 Outward Discount against avalisation by Overseas interbranch;121140;海外系统内票据保付贴现 Outward discount against avalisation by overseas interbranch;1512新增 Added;NULL;NULL;0
5987;08;发放贷款和垫款 Granting loans and advances;NULL;NULL;15067;15067311;离岸境内系统内贸易融资 Offshore outward dis inter–br acc interbranch-in China                 ;121141;离岸境内系统内承兑贴现 Acceptance discounted loan- Inter branch in China (off shore);20130523新增 Added ;NULL;NULL;0
5988;08;发放贷款和垫款 Granting loans and advances;NULL;NULL;15061;15061326; OFFSHORE DRAFT DISC AGST AVALISATION BY IB CHINA  ;121142;离岸境内系统内票据保付贴现 Outward discount against avalisation- Inter branch in China (off shore);1512新增 Added;NULL;NULL;0
5989;08;发放贷款和垫款 Granting loans and advances;NULL;NULL;15064;15064326;海外系统内票据保付贴现 Outward discount against avalisation by overseas interbranch;121143;离岸海外系统内票据保付贴现 Outward discount against avalisation- Inter branch overseas (off shore);120905新增 Added;NULL;NULL;0
5990;08;发放贷款和垫款 Granting loans and advances;NULL;NULL;15090;15090307;境内系统内信用证项下汇票贴现 Outward bills discounted loan under L/C-interbranch in China;121144;境内系统内信用证项下汇票贴现 Outward bills discounted loan under L/C- Inter branch in China;1512新增 Added;NULL;NULL;0
5991;08;发放贷款和垫款 Granting loans and advances;NULL;NULL;15093;15093307;海外系统内信用证项下汇票贴现 Outward bills discounted loan under L/C-interbranch overseas;121145;海外系统内信用证项下汇票贴现 Outward bills discounted loan under L/C- Inter branch overseas;1512新增 Added;NULL;NULL;0
5992;08;发放贷款和垫款 Granting loans and advances;NULL;NULL;15076;15076367;境内系统内信用证下换币无追索权贴现折溢价 Prem/Disc - Outward bills acc disc (L/C ZFB) interbranch in China;121146;境内系统内信用证下换币无追索权贴现折溢价 Prem/Disc - Outward bills acc disc (L/C ZFB) interbranch in China;20130523新增 Added ;NULL;NULL;0
5993;08;发放贷款和垫款 Granting loans and advances;NULL;NULL;15012;15012312;境内系统内贸易融资折溢价 Premium/Dis-Outward bills acc dis(L/C)-Interbr in china                     ;121147;境内系统内信用证项下承兑汇票贴现折溢价 Premium/Discount- Outward bills acceptance discounted loan under L/C- Inter branch in China;NULL;NULL;NULL;0
5994;08;发放贷款和垫款 Granting loans and advances;NULL;NULL;15080;15080367;海外系统内信用证下换币无追索权贴现折溢价 Premium/Dis- Outward bills acc disc (L/C ZFB) interbranch overseas;121148;海外系统内信用证下换币无追索权贴现折溢价 Premium/Dis- Outward bills acc disc (L/C ZFB) interbranch overseas;20130523新增 Added ;NULL;NULL;0
