ID	ClientType	BusinessType	Contract Type	ProductType	ClientNr	ContractClear	Counterparty/Issuer	StartDate	Next Event	Final Matu	Type	CURRENCY	Principal Amount/Value Balance(EUR Equ)	InterestRate	DaysToEventDate	MonthsToEventDate	MonthsToStartDate	YearsToStartDate	DaysToMaturity	DaysToMaturityFromStartDate	MonthsToMaturityFromStartDate	YearsToMaturityFromStartDate	RESTLAUFZEIT	EVENT	ProlongationNr	InterestEventCalc	InterestType	TOTAL_INTEREST	Year1_Interest	Year2_Interest	Year3_Interest	Year4_Interest	Year5_Interest
79	NONE BANK	CUSTOMERS DEMAND DEPOSITS	CAAC	DDPCUR01	67831215	6,78312E+11	SUNNY INDUSTRIAL SYSTEM GMBH	2013-07-26 00:00:00.000	2017-01-02 00:00:00.000	NULL	Liabilities	CNY	216507,65	0	0	0	0	0	0	3080	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
80	NONE BANK	CUSTOMERS DEMAND DEPOSITS	CAAC	DDPCUR01	67831259	6,78313E+11	NEWLAND EUROPE B.V.	2013-12-20 00:00:00.000	2017-01-02 00:00:00.000	NULL	Liabilities	CNY	11445,43	0	0	0	0	0	0	2933	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
81	BANK	BANKS TIME DEPOSITS - OVER 1 MONTH UNTIL 3 MONTHS	MMDP	MMRFSF	67820058	6,7825E+14	CCB HEBEI BRANCH	2016-10-14 00:00:00.000	2017-01-06 00:00:00.000	2017-01-06 00:00:00.000	Liabilities	CNY	4777504,78	3	6	0	0	0	6	84	3	1	1	LIVE DATA	0	3M CNY	F	-33442,53	-2388,75	0	0	0	0
82	BANK	BANKS TIME DEPOSITS - OVER 1 MONTH UNTIL 3 MONTHS	MMDP	MMRFSF	67820058	6,7825E+14	CCB HEBEI BRANCH	2016-10-18 00:00:00.000	2017-01-09 00:00:00.000	2017-01-09 00:00:00.000	Liabilities	CNY	5733005,73	3	9	0	0	0	9	83	3	1	1	LIVE DATA	0	3M CNY	F	-39653,29	-4299,75	0	0	0	0
83	BANK	BANKS TIME DEPOSITS - OVER 1 MONTH UNTIL 3 MONTHS	MMDP	MMRFSF	67820058	6,7825E+14	CCB HEBEI BRANCH	2016-10-26 00:00:00.000	2017-01-11 00:00:00.000	2017-01-11 00:00:00.000	Liabilities	CNY	2593502,59	3	11	0	0	0	11	77	3	1	1	LIVE DATA	0	3M CNY	F	-16641,64	-2377,38	0	0	0	0
84	BANK	BANKS DEMAND DEPOSITS	CAAC	DDPVOS02	67803587	6,78036E+11	CHINA CONSTRUCTION BANK (EUROPE) S.A. SUCURSAL EN ESPANA.	2015-11-06 00:00:00.000	NULL	NULL	Liabilities	EUR	4982590,57	1,63506	0	0	0	0	0	2247	0	0	0	LIVE DATA	0	NULL	V	-508498,26	0	0	0	0	0
85	BANK	BANKS DEMAND DEPOSITS	CAAC	DDPVOS02	67803603	6,78036E+11	CHINA CONSTRUCTION BANK (EUROPE) S.A. PARIS BRANCH	2016-03-07 00:00:00.000	NULL	NULL	Liabilities	EUR	1	1,63506	0	0	0	0	0	2125	0	0	0	LIVE DATA	0	NULL	V	-0,1	0	0	0	0	0
86	BANK	BANKS DEMAND DEPOSITS - INTERGROUP	CAAC	DDPVOS03	67810000	6,715E+11	CHINA CONSTRUCTION BANK H.O.	1999-09-15 00:00:00.000	NULL	NULL	Liabilities	EUR	186062694,7	1,63506	0	0	0	0	0	8143	0	0	0	LIVE DATA	0	NULL	V	-68813703,92	0	0	0	0	0
87	BANK	BANKS DEMAND DEPOSITS - INTERGROUP	CAAC	DDPVOS03	67811000	6,715E+11	CCB JOHANNESBURG     LORO	2000-10-02 00:00:00.000	NULL	NULL	Liabilities	EUR	3996,64	1,63506	0	0	0	0	0	7760	0	0	0	LIVE DATA	0	NULL	V	-1408,6	0	0	0	0	0
88	BANK	BANKS DEMAND DEPOSITS - INTERGROUP	CAAC	DDPVOS03	67811001	6,715E+11	CHINA CONSTRUCTION BANK TOKYO	2002-12-09 00:00:00.000	NULL	NULL	Liabilities	EUR	464523,14	1,63506	0	0	0	0	0	6962	0	0	0	LIVE DATA	0	NULL	V	-146883,35	0	0	0	0	0
89	BANK	PREFINANCINGS THIRD BANKS	CLDD	EXRFDD	67803606	6,7816E+14	JIANGSU JIANGNAN RURAL COMMERCIAL BANK CO.,LTD	2016-07-15 00:00:00.000	2017-01-13 00:00:00.000	2017-01-13 00:00:00.000	Assets	USD	-2845489,9	1,5801	13	1	0	0	13	182	6	1	1	LIVE DATA	0	6M USD LIBOR	V	1623,61	1623,61	0	0	0	0
90	BANK	BANKS DEMAND DEPOSITS - INTERGROUP	CAAC	DDPVOS03	67811002	6,715E+11	CHINA CONSTRUCTION BANK SEOUL	2003-12-17 00:00:00.000	NULL	NULL	Liabilities	EUR	75578,4	1,63506	0	0	0	0	0	6589	0	0	0	LIVE DATA	0	NULL	V	-22617,7	0	0	0	0	0
91	BANK	BANKS DEMAND DEPOSITS - INTERGROUP	CAAC	DDPVOS03	67811003	6,715E+11	CHINA CONSTRUCTION BANK SINGAPORE	2007-07-04 00:00:00.000	NULL	NULL	Liabilities	EUR	7725420,85	1,63506	0	0	0	0	0	5294	0	0	0	LIVE DATA	0	NULL	V	-1857536,16	0	0	0	0	0
92	BANK	BANKS DEMAND DEPOSITS - INTERGROUP	CAAC	DDPVOS03	67811004	6,715E+11	CCB HONG KONG BRANCH	2008-04-10 00:00:00.000	NULL	NULL	Liabilities	EUR	189974532,3	1,63506	0	0	0	0	0	5013	0	0	0	LIVE DATA	0	NULL	V	-43253801,42	0	0	0	0	0
93	BANK	BANKS DEMAND DEPOSITS - INTERGROUP	CAAC	DDPVOS03	67811006	6,715E+11	CCB NEW YORK BRANCH	2009-06-10 00:00:00.000	NULL	NULL	Liabilities	EUR	10690,38	1,63506	0	0	0	0	0	4587	0	0	0	LIVE DATA	0	NULL	V	-2227,17	0	0	0	0	0
94	BANK	BANKS DEMAND DEPOSITS - INTERGROUP	CAAC	DDPVOS03	67811007	6,715E+11	CCB SYDNEY BRANCH	2010-09-09 00:00:00.000	NULL	NULL	Liabilities	EUR	88560,07	1,63506	0	0	0	0	0	4131	0	0	0	LIVE DATA	0	NULL	V	-16615,92	0	0	0	0	0
95	BANK	BANKS DEMAND DEPOSITS - INTERGROUP	CAAC	DDPVOS03	67811008	6,715E+11	CCB HO CHI MINH CITY BRANCH	2010-09-20 00:00:00.000	NULL	NULL	Liabilities	EUR	33565,9	1,63506	0	0	0	0	0	4120	0	0	0	LIVE DATA	0	NULL	V	-6280,97	0	0	0	0	0
96	BANK	BANKS DEMAND DEPOSITS - INTERGROUP	CAAC	DDPVOS03	67803396	6,78034E+11	CHINA CONSTRUCTION BANK CORPORATION LUXEMBOURG BRANCH	2013-08-09 00:00:00.000	NULL	NULL	Liabilities	EUR	260691001,6	1,63506	0	0	0	0	0	3066	0	0	0	LIVE DATA	0	NULL	V	-36301902,37	0	0	0	0	0
97	BANK	BANKS DEMAND DEPOSITS - INTERGROUP	CAAC	DDPVOS03	67803477	6,78035E+11	CHINA CONSTRUCTION BANK CORPORATION MACAU BRANCH	2014-06-13 00:00:00.000	NULL	NULL	Liabilities	EUR	3494410,53	1,63506	0	0	0	0	0	2758	0	0	0	LIVE DATA	0	NULL	V	-437723,01	0	0	0	0	0
98	BANK	BANKS DEMAND DEPOSITS - INTERGROUP	CAAC	DDPVOS03	67803538	6,78035E+11	CHINA CONSTRUCTION BANK CORP. LONDON BRANCH	2015-03-19 00:00:00.000	NULL	NULL	Liabilities	EUR	863038,2	1,63506	0	0	0	0	0	2479	0	0	0	LIVE DATA	0	NULL	V	-97171,24	0	0	0	0	0
99	BANK	BANKS DEMAND DEPOSITS - INTERGROUP	CAAC	DDPVOS03	67803541	6,78035E+11	CHINA CONSTRUCTION BANK TORONTO BRANCH	2015-03-24 00:00:00.000	NULL	NULL	Liabilities	EUR	61,05	1,63506	0	0	0	0	0	2474	0	0	0	LIVE DATA	0	NULL	V	-6,86	0	0	0	0	0
100	BANK	BANKS DEMAND DEPOSITS - INTERGROUP	CAAC	DDPVOS03	67803607	6,78036E+11	CCB ZUERICH BRANCH	2016-03-31 00:00:00.000	NULL	NULL	Liabilities	EUR	127681,15	1,63506	0	0	0	0	0	2101	0	0	0	LIVE DATA	0	NULL	V	-12183,84	0	0	0	0	0
101	BANK	BANKS DEMAND DEPOSITS - INTERGROUP	CAAC	DDPVOS03	67803617	6,78036E+11	CHINA CONSTRUCTION BANK DIFC BRANCH	2016-04-22 00:00:00.000	NULL	NULL	Liabilities	EUR	4155,32	1,63506	0	0	0	0	0	2079	0	0	0	LIVE DATA	0	NULL	V	-392,36	0	0	0	0	0
102	BANK	BANKS DEMAND DEPOSITS - INTERGROUP	CAAC	DDPVOS03	67803625	6,78036E+11	CCB CHILE BRANCH	2016-06-28 00:00:00.000	NULL	NULL	Liabilities	EUR	2338905,33	1,63506	0	0	0	0	0	2012	0	0	0	LIVE DATA	0	NULL	V	-213733,11	0	0	0	0	0
103	BANK	BANKS TIME DEPOSITS - OVER 1 MONTH UNTIL 3 MONTHS	MMDP	MMRFSF	67821005	6,7825E+14	CCB FUJIAN BRANCH FJX	2016-10-21 00:00:00.000	2017-01-11 00:00:00.000	2017-01-11 00:00:00.000	Liabilities	CNY	313950,31	2,954	11	0	0	0	11	82	3	1	1	LIVE DATA	0	3M CNY	F	-2112,43	-283,38	0	0	0	0
104	NONE BANK	CUSTOMERS DEMAND DEPOSITS	CAAC	DDPCUR01	67830033	6,7E+11	EOPLLY NEW ENERGY TECHN.CO.LTD.	2011-09-06 00:00:00.000	2017-01-02 00:00:00.000	NULL	Liabilities	EUR	664,97	0	0	0	0	0	0	3769	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
105	NONE BANK	CUSTOMERS DEMAND DEPOSITS	CAAC	DDPCUR01	67831052	6,7E+11	NEUMO GMBH UND CO. KG	2002-03-13 00:00:00.000	2017-01-02 00:00:00.000	NULL	Liabilities	EUR	7141,65	0	0	0	0	0	0	7233	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
106	NONE BANK	CUSTOMERS DEMAND DEPOSITS	CAAC	DDPCUR01	67831112	6,7E+11	CRANIAL GMBH	2004-11-02 00:00:00.000	2017-01-02 00:00:00.000	NULL	Liabilities	EUR	154,49	0	0	0	0	0	0	6268	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
107	BANK	PREFINANCINGS	CLDD	EALLC	67820063	6,7811E+14	CCB SHENZHEN	2016-11-14 00:00:00.000	2017-01-13 00:00:00.000	2017-01-13 00:00:00.000	Assets	USD	-1232912,83	1,29194	13	1	0	0	13	60	2	1	1	LIVE DATA	0	1M USD LIBOR	V	575,2	575,2	0	0	0	0
108	BANK	BANKS TIME DEPOSITS - INTERGROUP - TILL 1 MONTH	DLD	DD	67811001	2003480	CHINA CONSTRUCTION BANK TOKYO	2016-12-23 00:00:00.000	2017-01-06 00:00:00.000	2017-01-06 00:00:00.000	Liabilities	USD	94849663,28	1,64	6	0	0	0	6	14	1	1	1	LIVE DATA	0	O/N USD	F	-60493,01	-25925,57	0	0	0	0
109	BANK	BANKS TIME DEPOSITS - INTERGROUP - TILL 1 MONTH	DLD	DD	67811001	2003481	CHINA CONSTRUCTION BANK TOKYO	2016-12-23 00:00:00.000	2017-01-06 00:00:00.000	2017-01-06 00:00:00.000	Liabilities	USD	94849663,28	1,64	6	0	0	0	6	14	1	1	1	LIVE DATA	0	O/N USD	F	-60493,01	-25925,57	0	0	0	0
110	BANK	BANKS DEMAND DEPOSITS	CAAC	DDPVOS02	67803395	6,78034E+11	CHINA CONSTRUCTION BANK (EUROPE) S.A.	2013-08-12 00:00:00.000	NULL	NULL	Liabilities	EUR	31505280,11	1,63506	0	0	0	0	0	3063	0	0	0	LIVE DATA	0	NULL	V	-4382899,73	0	0	0	0	0
111	BANK	BANKS DEMAND DEPOSITS	CAAC	DDPVOS02	67803580	6,78036E+11	CHINA CONSTRUCTION BANK (EUROPE) S.A. AMSTERDAM BRANCH	2015-08-21 00:00:00.000	NULL	NULL	Liabilities	EUR	79036,42	1,63506	0	0	0	0	0	2324	0	0	0	LIVE DATA	0	NULL	V	-8342,47	0	0	0	0	0
112	NONE BANK	CUSTOMERS DEMAND DEPOSITS	CAAC	DDPCUR01	67831115	6,7E+11	NAVITRANS GMBH	2004-11-23 00:00:00.000	2017-01-02 00:00:00.000	NULL	Liabilities	EUR	3428,05	0	0	0	0	0	0	6247	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
113	NONE BANK	CUSTOMERS DEMAND DEPOSITS	CAAC	DDPCUR01	67831143	6,7E+11	SILKROAD 24 GMBH	2005-11-29 00:00:00.000	2017-01-02 00:00:00.000	NULL	Liabilities	EUR	3055,96	0	0	0	0	0	0	5876	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
114	BANK	BANKS TIME DEPOSITS - INTERGROUP - TILL 1 MONTH	DLD	DD	67803538	2003477	CHINA CONSTRUCTION BANK CORP. LONDON BRANCH	2016-12-22 00:00:00.000	2017-01-05 00:00:00.000	2017-01-05 00:00:00.000	Liabilities	EUR	100000000	-0,3	5	0	0	0	5	14	1	1	1	LIVE DATA	0	O/N EUR	F	11666,67	4166,67	0	0	0	0
115	NONE BANK	SYNDICATED LOANS	CLDD	SYFTDD	67803482	6,7811E+14	JF HILLEBRAND GROUP AG	2014-06-18 00:00:00.000	2017-03-20 00:00:00.000	2017-06-19 00:00:00.000	Assets	USD	-18969932,66	2,34317	79	0	0	0	170	1097	36	3	6	LIVE DATA	0	3Y USD	F	1354483,49	209901,73	0	0	0	0
116	BANK	BANKS TIME DEPOSITS - INTERGROUP - TILL 1 MONTH	DLD	DD	67803538	2003478	CHINA CONSTRUCTION BANK CORP. LONDON BRANCH	2016-12-22 00:00:00.000	2017-01-05 00:00:00.000	2017-01-05 00:00:00.000	Liabilities	EUR	100000000	-0,3	5	0	0	0	5	14	1	1	1	LIVE DATA	0	O/N EUR	F	11666,67	4166,67	0	0	0	0
117	NONE BANK	CUSTOMERS DEMAND DEPOSITS	CAAC	DDPCUR01	67831259	6,78313E+11	NEWLAND EUROPE B.V.	2014-11-26 00:00:00.000	2017-01-02 00:00:00.000	NULL	Liabilities	GBP	18220,74	0	0	0	0	0	0	2592	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
118	BANK	PREFINANCINGS	CLDD	FTBRDD	67820077	6,7811E+14	CCB DALIAN BRANCH	2016-09-13 00:00:00.000	2017-01-13 00:00:00.000	2017-01-13 00:00:00.000	Assets	USD	-26134,57	1,8	13	1	0	0	13	122	4	1	1	LIVE DATA	0	3M USD LIBOR	V	16,99	16,99	0	0	0	0
119	BANK	BANKS TIME DEPOSITS - OVER 3 MONTHS UNTIL 1 YEAR	MMDP	MMRFSF	67820084	6,7825E+14	CCB YUNNAN BRANCH	2016-11-08 00:00:00.000	2017-02-28 00:00:00.000	2017-02-28 00:00:00.000	Liabilities	CNY	341250,34	3,2	59	0	0	0	59	112	3	1	2	LIVE DATA	0	3M CNY	F	-3397,34	-1789,67	0	0	0	0
120	BANK	BANKS TIME DEPOSITS - OVER 3 MONTHS UNTIL 1 YEAR	MMDP	MMRFSF	67820058	6,7825E+14	CCB HEBEI BRANCH	2016-10-24 00:00:00.000	2017-03-15 00:00:00.000	2017-03-15 00:00:00.000	Liabilities	CNY	887250,89	3,2	74	0	0	0	74	142	5	1	3	LIVE DATA	0	3M CNY	F	-11199,08	-5836,14	0	0	0	0
121	NONE BANK	CUSTOMERS DEMAND DEPOSITS	CAAC	DDPCUR01	67831143	6,70006E+11	SILKROAD 24 GMBH	2009-08-28 00:00:00.000	2017-01-02 00:00:00.000	NULL	Liabilities	GBP	97	0	0	0	0	0	0	4508	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
122	NONE BANK	CUSTOMERS DEMAND DEPOSITS	CAAC	DDPCUR01	67831229	6,7004E+11	DAKO AG	2009-03-23 00:00:00.000	2017-01-02 00:00:00.000	NULL	Liabilities	USD	42901,85	0	0	0	0	0	0	4666	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
123	NONE BANK	CUSTOMERS DEMAND DEPOSITS	CAAC	DDPCUR01	67831243	6,7004E+11	FAHRZEUGTECHNIK JUERGENS	2011-11-11 00:00:00.000	2017-01-02 00:00:00.000	NULL	Liabilities	USD	9321,08	0	0	0	0	0	0	3703	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
124	NONE BANK	CUSTOMERS DEMAND DEPOSITS	CAAC	DDPCUR01	67831253	6,7004E+11	TGE GAS ENGINEERING GMBH	2010-09-08 00:00:00.000	2017-01-02 00:00:00.000	NULL	Liabilities	USD	72,1	0	0	0	0	0	0	4132	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
125	NONE BANK	CUSTOMERS DEMAND DEPOSITS	CAAC	DDPCUR01	67831259	6,7004E+11	NEWLAND EUROPE B.V.	2011-01-13 00:00:00.000	2017-01-02 00:00:00.000	NULL	Liabilities	USD	154393,22	0	0	0	0	0	0	4005	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
126	NONE BANK	CUSTOMERS DEMAND DEPOSITS	CAAC	DDPCUR01	67803020	6,7803E+11	HS MODULES HOLDING GMBH & CO.KG	2012-11-08 00:00:00.000	2017-01-02 00:00:00.000	NULL	Liabilities	USD	41872,12	0	0	0	0	0	0	3340	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
127	NONE BANK	CUSTOMERS DEMAND DEPOSITS	CAAC	DDPCUR01	67803444	6,78034E+11	GLARETEC GMBH	2015-06-09 00:00:00.000	2017-01-02 00:00:00.000	NULL	Liabilities	USD	316717,94	0	0	0	0	0	0	2397	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
128	NONE BANK	CUSTOMERS DEMAND DEPOSITS	CAAC	DDPCUR01	67803493	6,78035E+11	SUNSOAR INTERNATIONAL GMBH	2014-07-17 00:00:00.000	2017-01-02 00:00:00.000	NULL	Liabilities	USD	2302,67	0	0	0	0	0	0	2724	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
129	NONE BANK	CUSTOMERS DEMAND DEPOSITS	CAAC	DDPCUR01	67831215	6,7004E+11	SUNNY INDUSTRIAL SYSTEM GMBH	2008-12-09 00:00:00.000	2017-01-02 00:00:00.000	NULL	Liabilities	USD	159392,42	0	0	0	0	0	0	4770	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
130	BANK	PREFINANCINGS	CLDD	EALLC	67820063	6,7811E+14	CCB SHENZHEN	2016-11-14 00:00:00.000	2017-01-13 00:00:00.000	2017-01-13 00:00:00.000	Assets	USD	-98131,46	1,29194	13	1	0	0	13	60	2	1	1	LIVE DATA	0	1M USD LIBOR	V	45,78	45,78	0	0	0	0
131	NONE BANK	CUSTOMERS DEMAND DEPOSITS	CAAC	DDPCUR01	67831143	6,7004E+11	SILKROAD 24 GMBH	2010-01-20 00:00:00.000	2017-01-02 00:00:00.000	NULL	Liabilities	USD	22117,29	0	0	0	0	0	0	4363	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
132	NONE BANK	CUSTOMERS DEMAND DEPOSITS	CAAC	DDPCUR01	67831115	6,7004E+11	NAVITRANS GMBH	2004-11-23 00:00:00.000	2017-01-02 00:00:00.000	NULL	Liabilities	USD	3127,62	0	0	0	0	0	0	6247	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
133	NONE BANK	CUSTOMERS DEMAND DEPOSITS	CAAC	DDPCUR01	67831052	6,7004E+11	NEUMO GMBH UND CO. KG	2003-02-10 00:00:00.000	2017-01-02 00:00:00.000	NULL	Liabilities	USD	454,17	0	0	0	0	0	0	6899	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
134	BANK	BANKS DEMAND DEPOSITS - INTERGROUP	CAAC	DDPVOS03	67810000	6,7154E+11	CHINA CONSTRUCTION BANK H.O.	2004-05-13 00:00:00.000	NULL	NULL	Liabilities	USD	16526906,67	0	0	0	0	0	0	6441	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
135	NONE BANK	CUSTOMERS DEMAND DEPOSITS	CAAC	DDPCUR01	67830033	6,7004E+11	EOPLLY NEW ENERGY TECHN.CO.LTD.	2011-11-11 00:00:00.000	2017-01-02 00:00:00.000	NULL	Liabilities	USD	33,2	0	0	0	0	0	0	3703	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
136	NONE BANK	CUSTOMERS DEMAND DEPOSITS	CAAC	DDPCUR01	67803613	6,78036E+11	YOUSU GMBH	2016-04-13 00:00:00.000	2017-01-02 00:00:00.000	NULL	Liabilities	USD	13125,69	0	0	0	0	0	0	2088	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
137	BANK	BANKS TIME DEPOSITS - INTERGROUP - OVER 4 YEARS UNTIL 5 YEARS	MMDP	MMFBADIC	67810000	6,7825E+14	CHINA CONSTRUCTION BANK H.O.	2015-05-29 00:00:00.000	2017-02-27 00:00:00.000	2020-05-29 00:00:00.000	Liabilities	USD	189699326,6	2,01	58	0	0	0	1245	1827	60	5	41	LIVE DATA	0	5Y USD	F	-19350754,06	-3865914,19	-3865914,19	-3865914,19	-1588731,86	0
138	BANK	BANKS TIME DEPOSITS - INTERGROUP - TILL 1 MONTH	DLD	DD	67811001	2003479	CHINA CONSTRUCTION BANK TOKYO	2016-12-23 00:00:00.000	2017-01-06 00:00:00.000	2017-01-06 00:00:00.000	Liabilities	USD	94849663,28	1,64	6	0	0	0	6	14	1	1	1	LIVE DATA	0	O/N USD	F	-60493,01	-25925,57	0	0	0	0
139	NONE BANK	SYNDICATED LOANS	CLDD	SYFTDD	67803436	6,7811E+14	TIPTOP ENERGY AND CENTURY BRIGHT CAPITAL INVESTMENT LTD.	2013-12-19 00:00:00.000	2017-01-17 00:00:00.000	2018-12-12 00:00:00.000	Assets	USD	-5081231,96	1,92472	17	1	0	0	711	1819	60	5	1	LIVE DATA	0	1M USD LIBOR	V	4618,31	4618,31	0	0	0	0
140	BANK	FORFAITING + FACTORING IC	CLDL	FORFTIB	67820063	6,7811E+14	CCB SHENZHEN	2016-04-14 00:00:00.000	2017-04-11 00:00:00.000	2017-04-11 00:00:00.000	Assets	USD	-5796651,33	1,50905	101	0	0	0	101	362	12	1	4	LIVE DATA	0	1Y USD	F	87960,34	24541,42	0	0	0	0
141	BANK	FORFAITING + FACTORING IC	CLDL	FORFTIB	67820063	6,7811E+14	CCB SHENZHEN	2016-04-15 00:00:00.000	2017-04-11 00:00:00.000	2017-04-11 00:00:00.000	Assets	USD	-9660671,33	1,51755	101	0	0	0	101	361	12	1	4	LIVE DATA	0	1Y USD	F	147012,76	41130,99	0	0	0	0
142	BANK	FORFAITING + FACTORING IC	CLDL	FORFTIB	67820063	6,7811E+14	CCB SHENZHEN	2016-05-20 00:00:00.000	2017-05-16 00:00:00.000	2017-05-16 00:00:00.000	Assets	USD	-7734752,66	1,5197	136	0	0	0	136	361	12	1	5	LIVE DATA	0	1Y USD	F	117871,55	44405,9	0	0	0	0
143	NONE BANK	CUSTOMERS DEMAND DEPOSITS	CAAC	DDPCUR01	67803572	6,78036E+11	LU DAI	2015-07-30 00:00:00.000	2017-01-02 00:00:00.000	NULL	Liabilities	EUR	975	0	0	0	0	0	0	2346	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
144	NONE BANK	CUSTOMERS DEMAND DEPOSITS	CAAC	DDPCUR01	67803577	6,78036E+11	COSTAL CLUB AG	2015-08-20 00:00:00.000	2017-01-02 00:00:00.000	NULL	Liabilities	EUR	133490,37	0	0	0	0	0	0	2325	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
145	NONE BANK	CUSTOMERS DEMAND DEPOSITS	CAAC	DDPCUR01	67803583	6,78036E+11	GLOBAL SOLAR GMBH	2015-10-07 00:00:00.000	2017-01-02 00:00:00.000	NULL	Liabilities	EUR	100	0	0	0	0	0	0	2277	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
146	NONE BANK	CUSTOMERS DEMAND DEPOSITS	CAAC	DDPCUR01	67803591	6,78036E+11	MAKO CAPITAL S.A.R.L.	2015-11-27 00:00:00.000	2017-01-02 00:00:00.000	NULL	Liabilities	EUR	3351,27	0	0	0	0	0	0	2226	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
147	NONE BANK	CUSTOMERS DEMAND DEPOSITS	CAAC	DDPCUR01	67803593	6,78036E+11	WUHAN XINYIFENG INVESTMENT CO.,LTD.	2015-12-11 00:00:00.000	2017-01-02 00:00:00.000	NULL	Liabilities	EUR	332,49	0	0	0	0	0	0	2212	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
148	NONE BANK	CUSTOMERS DEMAND DEPOSITS	CAAC	DDPCUR01	67803597	6,78036E+11	SENYA GMBH	2016-01-27 00:00:00.000	2017-01-02 00:00:00.000	NULL	Liabilities	EUR	4812,87	0	0	0	0	0	0	2165	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
149	NONE BANK	CUSTOMERS DEMAND DEPOSITS	CAAC	DDPCUR01	67803600	6,78036E+11	FINANCIAL NAVIGATION LIMITED	2016-02-09 00:00:00.000	2017-01-02 00:00:00.000	NULL	Liabilities	EUR	112,71	0	0	0	0	0	0	2152	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
150	NONE BANK	CUSTOMERS DEMAND DEPOSITS	CAAC	DDPCUR01	67803604	6,78036E+11	SPACEMAGNETS EUROPE GMBH	2016-03-23 00:00:00.000	2017-01-02 00:00:00.000	NULL	Liabilities	EUR	556,75	0	0	0	0	0	0	2109	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
151	NONE BANK	CUSTOMERS DEMAND DEPOSITS	CAAC	DDPCUR01	67803609	6,78036E+11	E-TAO IM- UND EXPORT GMBH	2016-04-05 00:00:00.000	2017-01-02 00:00:00.000	NULL	Liabilities	EUR	549,45	0	0	0	0	0	0	2096	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
152	NONE BANK	CUSTOMERS DEMAND DEPOSITS	CAAC	DDPCUR01	67803613	6,78036E+11	YOUSU GMBH	2016-04-13 00:00:00.000	2017-01-02 00:00:00.000	NULL	Liabilities	EUR	55029,24	0	0	0	0	0	0	2088	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
153	NONE BANK	CUSTOMERS DEMAND DEPOSITS	CAAC	DDPCUR01	67803616	6,78036E+11	L.H.Z.GMBH	2016-04-20 00:00:00.000	2017-01-02 00:00:00.000	NULL	Liabilities	EUR	47,3	0	0	0	0	0	0	2081	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
154	NONE BANK	CUSTOMERS DEMAND DEPOSITS	CAAC	DDPCUR01	67803618	6,78036E+11	ZENITH MASCHINENFABRIK GMBH	2016-05-02 00:00:00.000	2017-01-02 00:00:00.000	NULL	Liabilities	EUR	1400	0	0	0	0	0	0	2069	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
155	NONE BANK	CUSTOMERS DEMAND DEPOSITS	CAAC	DDPCUR01	67803622	6,78036E+11	HAITONG INVESTMENT IRELAND PLC	2016-05-25 00:00:00.000	2017-01-02 00:00:00.000	NULL	Liabilities	EUR	83325,92	0	0	0	0	0	0	2046	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
